Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Reached.on.Time_Y.N
3,5,-0.10812980773098044,1.5973322954080122,0,1,0.7174905678501151,-0.8573437509693567,0,0,1,0,0,0,0,1,1
3,5,0.9946334362744738,-0.3727347507001652,0,0,0.22380939016217122,-0.3675262399348012,0,0,0,0,1,0,0,1,1
4,5,-0.31619834433578314,0.9406432800386197,1,1,-0.20816164031477966,-0.059326457710811284,0,0,0,1,0,0,0,1,1
4,1,0.28720041181814465,-1.0294237660695578,0,0,-0.3315819347367656,0.0024358002348692388,0,0,0,0,1,0,0,1,1
2,5,-0.3786189053172239,1.5973322954080122,0,1,1.7048529232260028,-0.5876689415233655,1,0,0,0,0,0,0,1,1
3,3,-0.17055036871242124,-0.3727347507001652,1,1,1.3345920399600448,0.21524041177048134,0,1,0,0,0,0,0,1,1
5,3,0.5160758020834276,-1.0294237660695578,1,1,-0.08474134589279368,-0.16878630100068073,0,0,1,0,0,0,0,1,1
3,4,0.16235928985526304,-0.3727347507001652,0,0,0.5323601262171361,0.11250715102915136,0,0,0,0,1,0,0,1,1
6,5,-0.7115285638849083,0.28395426466922724,1,0,1.0877514511160729,-1.4505060302496549,0,0,0,1,0,0,0,1,1
3,3,0.22477985083670385,-1.0294237660695578,1,1,0.7792007150611081,-0.31432508705089823,0,0,0,0,1,0,0,1,1
3,4,-1.1068587834340333,-0.3727347507001652,0,1,1.149461598327066,-1.3844632197730855,1,0,0,0,0,0,0,1,1
4,2,1.015440289934954,0.28395426466922724,0,1,-0.023031198681800702,-0.6965172773088223,0,1,0,0,0,0,0,1,1
2,1,0.8073717533301513,-0.3727347507001652,0,0,-0.14645149310378666,-0.6726684846367278,0,0,1,0,0,0,0,1,1
4,1,1.0986677045768751,0.9406432800386197,0,1,3.0007660146568553,-0.820653300704596,0,0,0,0,1,0,0,1,1
4,3,-1.4397684420017176,-0.3727347507001652,0,1,-0.7018428180027235,-1.0511916298681758,0,0,0,1,0,0,0,1,1
4,1,-2.001553490834685,-0.3727347507001652,1,1,-0.2698717875257726,-1.4639591953467337,0,0,0,0,1,0,0,1,1
3,4,-0.6491080029034674,0.28395426466922724,0,1,1.8899833648589817,-1.608274966388126,1,0,0,0,0,0,0,1,1
4,3,-0.6491080029034674,-0.3727347507001652,1,0,1.6431427760150097,-1.2536006138287723,0,1,0,0,0,0,0,1,1
3,5,-0.3578120516567437,-0.3727347507001652,0,1,2.0751138064919608,-0.06788756277258878,0,0,1,0,0,0,0,1,1
3,2,-1.5229958566436386,-0.3727347507001652,1,1,0.5940702734281291,-1.4602901503202577,0,0,0,0,1,0,0,1,1
3,5,-2.084780905476606,-0.3727347507001652,0,0,2.5687949841799047,-1.075651930044683,0,0,0,1,0,0,0,1,1
3,1,1.244315680200237,-0.3727347507001652,1,1,2.9390558674458624,-0.03180862001224075,0,0,0,0,1,0,0,1,1
5,1,-0.7323354175453884,-0.3727347507001652,1,1,3.1241863090788415,-1.5434551709203819,1,0,0,0,0,0,0,1,1
5,1,0.49526894842294733,-1.0294237660695578,0,0,-0.08474134589279368,-0.7717327003515817,0,1,0,0,0,0,0,1,1
2,4,-0.690721710224428,-0.3727347507001652,1,0,2.1368239537029536,-1.541620648407144,0,0,1,0,0,0,0,1,1
3,4,-1.1900861980759543,-1.0294237660695578,0,1,0.6557804206391221,-1.3404346794553728,0,0,0,0,1,0,0,1,1
4,5,0.8697923143115922,-0.3727347507001652,0,0,0.16209924295117825,-0.7961930005280888,0,0,0,1,0,0,0,1,1
2,4,-1.8350986615508427,-1.0294237660695578,0,1,1.149461598327066,-1.4804698979658761,0,0,0,0,1,0,0,1,1
4,5,0.09993872887382224,-1.0294237660695578,1,1,1.272881892749052,-0.8414445558546271,1,0,0,0,0,0,0,1,1
3,3,-1.4605752956621978,0.28395426466922724,0,1,2.0751138064919608,-1.4841389429923522,0,1,0,0,0,0,0,1,1
3,1,-0.02490239308905937,-1.0294237660695578,0,0,1.8282732176479888,-0.8542862134472933,0,0,1,0,0,0,0,1,1
2,3,-1.3773478810202768,-0.3727347507001652,2,0,1.6431427760150097,-1.3049672441994373,0,0,0,0,1,0,0,1,1
4,2,-0.004095539428579102,-0.3727347507001652,0,0,0.16209924295117825,-0.9710841467901149,0,0,0,1,0,0,0,1,1
5,1,-1.0444382224525925,-0.3727347507001652,1,1,0.5323601262171361,-1.1869462958477903,0,0,0,0,1,0,0,1,1
5,4,-1.5854164176250796,-1.0294237660695578,0,1,0.4089398317951502,-1.275003376483216,1,0,0,0,0,0,0,1,1
3,2,-1.5021890029831584,-0.3727347507001652,1,1,1.272881892749052,-1.5134913032041606,0,1,0,0,0,0,0,1,1
4,3,-0.21216407603338178,-1.0294237660695578,1,0,3.1858964562898344,-0.09112484794027056,0,0,1,0,0,0,0,1,1
5,4,-1.6062232712855598,-1.0294237660695578,1,0,1.02604130390508,-1.5122682881953353,0,0,0,0,1,0,0,1,1
2,4,-1.8559055152113229,0.9406432800386197,0,0,1.149461598327066,-1.1288530829285859,0,0,0,1,0,0,0,1,1
4,3,0.9738265826139935,-0.3727347507001652,1,0,-0.5167123763697445,-0.7001863223352983,0,0,0,0,1,0,0,1,1
4,5,0.932212875293033,0.28395426466922724,0,0,0.03867894852919228,-0.32716674464356443,1,0,0,0,0,0,0,1,1
4,1,-1.0860519297735531,-0.3727347507001652,0,1,1.149461598327066,-1.5734190386366032,0,1,0,0,0,0,1,0,1
4,4,0.7865648996696711,0.28395426466922724,0,1,2.1985341009139465,-0.8023080755722156,0,0,1,0,0,0,1,0,1
2,3,-0.3370051979962634,0.28395426466922724,1,0,3.1858964562898344,0.09844247842765975,0,0,0,0,1,0,1,0,1
4,3,-0.5450737346010661,-0.3727347507001652,1,1,0.3472296845841572,-0.525906683577685,0,0,0,1,0,0,1,0,1
5,5,0.8073717533301513,0.28395426466922724,1,1,1.5197224815930237,-0.5118420109761933,0,0,0,0,1,0,1,0,1
5,5,-0.8363696858477898,-1.0294237660695578,1,1,1.3963021871710377,-1.440721910179052,1,0,0,0,0,0,1,0,1
3,4,1.0570539972559145,-1.0294237660695578,1,1,-0.7635529652137165,-0.1443260008241736,0,1,0,0,0,0,1,0,1
3,2,1.077860850916395,-1.0294237660695578,0,1,0.7792007150611081,-0.7729557153604071,0,0,1,0,0,0,1,0,1
4,4,0.28720041181814465,-0.3727347507001652,1,0,-0.2698717875257726,-0.41705834779222817,0,0,0,0,1,0,1,0,1
3,4,-1.6686438322670005,-1.0294237660695578,1,1,1.7665630704369957,-1.4804698979658761,0,0,0,1,0,0,1,0,1
4,1,-1.6062232712855598,-0.3727347507001652,0,0,2.6922152786018905,-1.3789596522333714,0,0,0,0,1,0,1,0,1
3,1,-1.3565410273597964,0.28395426466922724,0,1,2.7539254258128834,-1.1514788605918551,1,0,0,0,0,0,1,0,1
2,4,-1.543802710304119,1.5973322954080122,0,1,2.4453746897579185,-1.4804698979658761,0,1,0,0,0,0,1,0,1
4,5,-0.9820176614711517,0.9406432800386197,0,0,0.6557804206391221,-1.208349058502234,0,0,1,0,0,0,1,0,1
3,3,-0.5658805882615463,-0.3727347507001652,0,1,1.9516935120699745,-0.8885306336944033,0,0,0,0,1,0,1,0,1
5,3,0.12074558253430251,-0.3727347507001652,1,1,-0.7635529652137165,-0.7338192350779956,0,0,0,1,0,0,1,0,1
4,1,-0.5866874419220266,-0.3727347507001652,1,0,0.9026210094830941,-0.9961559544710347,0,0,0,0,1,0,1,0,1
4,5,-0.3994257589777042,-0.3727347507001652,0,1,0.3472296845841572,-0.7595025502633281,1,0,0,0,0,0,1,0,1
3,2,-1.4605752956621978,-1.0294237660695578,2,1,-0.3932920819477586,-1.3655064871362925,0,1,0,0,0,0,1,0,1
4,4,-1.0236313687921121,-0.3727347507001652,2,1,2.8156355730238762,-1.5098222581776846,0,0,1,0,0,0,1,0,1
4,2,-0.21216407603338178,0.28395426466922724,0,0,1.8282732176479888,-0.5424173861968272,0,0,0,0,1,0,1,0,1
4,1,-0.7115285638849083,-0.3727347507001652,1,1,1.3963021871710377,-1.0658678099740801,0,0,0,1,0,0,1,0,1
5,2,0.7657580460091908,-0.3727347507001652,0,0,1.149461598327066,0.006716352765757988,0,0,0,0,1,1,0,0,1
3,4,1.077860850916395,-1.0294237660695578,0,0,0.10038909574018526,-0.2122033338139809,1,0,0,0,0,1,0,0,1
4,5,-1.169279344415474,-1.0294237660695578,0,1,2.1985341009139465,-1.2853990040582317,0,1,0,0,0,1,0,0,1
3,1,-0.5034600272801055,-0.3727347507001652,1,1,-0.14645149310378666,0.10150001594972315,0,0,1,0,0,1,0,0,1
2,1,-2.334463149402369,-0.3727347507001652,0,1,0.964331156694087,-1.1178459478491578,0,0,0,0,1,1,0,0,1
3,3,1.2027019728792765,-0.3727347507001652,0,1,1.2111717455380588,0.145528556267436,0,0,0,1,0,1,0,0,1
5,3,-0.6699148565639477,-1.0294237660695578,1,1,2.8773457202348696,-1.1031697677432535,0,0,0,0,1,1,0,0,1
3,1,-1.4189615883412374,-1.0294237660695578,2,0,0.2855195373731642,-1.34899578451715,1,0,0,0,0,1,0,0,1
4,5,-1.0444382224525925,-0.3727347507001652,0,0,1.2111717455380588,-1.0988892152123646,0,1,0,0,0,1,0,0,1
5,2,0.4536552411019868,-1.0294237660695578,1,0,0.6557804206391221,-0.892811186225292,0,0,1,0,0,1,0,0,1
4,2,-0.02490239308905937,-1.0294237660695578,0,1,0.5940702734281291,-0.6732799921411404,0,0,0,0,1,1,0,0,1
4,2,0.41204153378102626,-0.3727347507001652,1,0,1.2111717455380588,-0.019578469923987186,0,0,0,1,0,1,0,0,1
5,4,0.26639355815766436,-0.3727347507001652,0,1,1.6431427760150097,-0.9539619366665599,0,0,0,0,1,1,0,0,1
4,4,-0.1913572223729015,-0.3727347507001652,2,1,-0.3932920819477586,-0.6054026591513332,1,0,0,0,0,1,0,0,1
3,5,0.28720041181814465,-0.3727347507001652,1,1,0.4089398317951502,-0.42623096035841834,0,1,0,0,0,1,0,0,1
2,3,0.8489854606511119,-0.3727347507001652,0,1,-0.7018428180027235,-0.17306685353156948,0,0,1,0,0,1,0,0,1
3,4,-1.3565410273597964,1.5973322954080122,1,0,2.6922152786018905,-1.0304003747181447,0,0,0,0,1,1,0,0,1
5,4,1.2651225338607173,-0.3727347507001652,1,1,0.16209924295117825,-0.6549347670087601,0,0,0,1,0,1,0,0,1
3,5,0.16235928985526304,0.28395426466922724,1,0,2.8773457202348696,-0.35835362736861104,0,0,0,0,1,1,0,0,1
3,4,0.39123468012054596,-1.0294237660695578,0,0,2.3219543953359327,-0.615186779221936,1,0,0,0,0,1,0,0,1
5,2,1.4107705094840792,-1.0294237660695578,0,1,0.22380939016217122,-0.6977402923176476,0,1,0,0,0,1,0,0,1
2,4,-0.8779833931687504,-0.3727347507001652,0,1,0.10038909574018526,-1.0689253474961435,0,0,1,0,0,1,0,0,1
5,2,-1.2316999053969149,1.5973322954080122,1,0,-0.08474134589279368,-1.0481340923461124,0,0,0,0,1,0,0,1,1
3,1,0.4536552411019868,-0.3727347507001652,0,0,-0.2698717875257726,-0.41338930276575214,0,0,0,1,0,0,0,1,1
3,2,-1.4605752956621978,-1.0294237660695578,0,1,0.16209924295117825,-1.1918383558830918,0,0,0,0,1,0,0,1,1
4,2,-1.4397684420017176,-0.3727347507001652,0,0,1.272881892749052,-1.2321978511743286,1,0,0,0,0,0,0,1,1
5,4,-0.5866874419220266,0.9406432800386197,1,1,0.5940702734281291,-0.1443260008241736,0,1,0,0,0,0,0,1,1
4,2,-1.4813821493226782,0.9406432800386197,0,1,2.3836645425469256,-1.0132781645945896,0,0,1,0,0,0,0,1,1
5,2,-1.3565410273597964,0.9406432800386197,1,1,0.5323601262171361,-1.1105078577962055,0,0,0,0,1,0,0,1,1
4,4,-1.4605752956621978,-0.3727347507001652,1,0,-0.14645149310378666,-1.0536376598858266,0,0,0,1,0,0,0,1,1
3,4,1.181895119218796,-0.3727347507001652,1,1,3.0007660146568553,-0.027528067481352007,0,0,0,0,1,0,0,1,1
3,1,-0.3994257589777042,-0.3727347507001652,2,1,2.8773457202348696,-0.9570194741886233,1,0,0,0,0,0,0,1,1
4,2,-1.6062232712855598,0.28395426466922724,1,1,2.3836645425469256,-1.3655064871362925,0,1,0,0,0,0,0,1,1
4,2,-0.8363696858477898,-1.0294237660695578,0,1,-0.7635529652137165,-1.337988649437722,0,0,1,0,0,0,0,1,1
4,5,-0.8363696858477898,-1.0294237660695578,0,1,2.6922152786018905,-1.2847874965538189,0,0,0,0,1,0,0,1,1
3,2,-1.2733136127178755,0.28395426466922724,1,1,0.47064997900614314,-1.2218022235993131,0,0,0,1,0,0,0,1,1
5,4,1.4315773631445594,-1.0294237660695578,1,1,-0.7635529652137165,0.18283051403660938,0,0,0,0,1,0,0,1,1
4,3,-1.8559055152113229,-1.0294237660695578,1,0,-0.14645149310378666,-1.05669519740789,1,0,0,0,0,0,0,1,1
3,2,-1.4813821493226782,-1.0294237660695578,0,0,3.062476161867848,-1.141694740521252,0,1,0,0,0,0,0,1,1
3,4,1.1402814118978357,-1.0294237660695578,2,1,3.1241863090788415,-0.6977402923176476,0,0,1,0,0,0,0,1,1
5,2,0.5993032167253487,0.9406432800386197,1,0,0.6557804206391221,-0.7105819499103139,0,0,0,0,1,0,0,1,1
4,3,-1.8975192225322834,0.9406432800386197,1,0,-0.5167123763697445,-1.096443185194714,0,0,0,1,0,0,0,1,1
4,1,1.1402814118978357,0.28395426466922724,0,1,1.02604130390508,0.1602047363733403,0,0,0,0,1,0,0,1,1
5,3,-1.3773478810202768,1.5973322954080122,1,1,1.3345920399600448,-1.6052174288660626,1,0,0,0,0,0,0,1,1
3,2,-1.2941204663783556,-1.0294237660695578,0,1,2.7539254258128834,-1.2823414665361683,0,1,0,0,0,0,0,1,1
5,4,1.2235088265397567,-1.0294237660695578,1,0,1.5197224815930237,-0.5283527135953356,0,0,1,0,0,0,0,1,1
2,3,-0.461846319959145,-0.3727347507001652,1,1,2.3219543953359327,-0.27090805423759806,0,0,0,0,1,0,0,1,1
3,4,-0.4826531736196253,-1.0294237660695578,2,0,-0.3315819347367656,0.055636953118772266,0,0,0,1,0,0,0,1,1
6,1,-0.8779833931687504,0.9406432800386197,2,1,3.1858964562898344,-1.2432049862537569,0,0,0,0,1,0,0,1,1
4,1,-0.23297092969386204,-1.0294237660695578,0,1,2.0134036592809674,-0.1608367034433159,1,0,0,0,0,0,0,1,1
4,3,1.0570539972559145,-0.3727347507001652,0,1,-0.20816164031477966,-0.5087844734541299,0,1,0,0,0,0,0,1,1
3,1,0.16235928985526304,-0.3727347507001652,0,0,-0.5784225235807375,-0.8133152106516438,0,0,1,0,0,0,0,1,1
3,1,-0.29539149067530285,-0.3727347507001652,0,1,3.1241863090788415,-0.442130155473148,0,0,0,0,1,0,0,1,1
4,5,-1.314927320038836,-0.3727347507001652,1,1,2.0134036592809674,-1.3239239768362303,0,0,0,1,0,0,0,1,1
4,2,-0.04570924674953964,-0.3727347507001652,2,0,0.22380939016217122,-0.5240721610644469,0,0,0,0,1,0,0,1,1
3,1,-0.6699148565639477,0.9406432800386197,0,1,0.10038909574018526,-1.4627361803379084,1,0,0,0,0,0,0,1,1
4,4,-0.2745846370148226,-0.3727347507001652,1,0,0.4089398317951502,-0.33878538722740537,0,1,0,0,0,0,0,1,1
2,4,-0.08732295407050017,-1.0294237660695578,0,1,1.02604130390508,0.19628367913368833,0,0,1,0,0,0,0,1,1
4,1,0.24558670449718412,-0.3727347507001652,1,0,1.9516935120699745,-0.2910878018832164,0,0,0,0,1,0,0,1,1
3,3,0.7657580460091908,-1.0294237660695578,1,0,2.5687949841799047,-0.10580102804617485,0,0,0,1,0,0,0,1,1
4,1,0.24558670449718412,-0.3727347507001652,1,0,0.7174905678501151,-0.6433161244249193,0,0,0,0,1,0,0,1,1
6,1,-0.10812980773098044,0.9406432800386197,0,0,0.03867894852919228,-0.2574548891405191,1,0,0,0,0,0,0,1,1
5,2,0.7033374850277501,-0.3727347507001652,0,0,-0.3315819347367656,-0.03853520256078022,0,1,0,0,0,0,0,1,1
2,4,-0.3370051979962634,1.5973322954080122,1,1,1.5814326288040168,0.0831547908173428,0,0,1,0,0,0,0,1,1
4,5,-0.42023261263818446,-1.0294237660695578,0,0,1.3963021871710377,-0.052599875162271825,0,0,0,0,1,0,0,1,1
3,4,-0.8571765395082701,-1.0294237660695578,0,0,0.22380939016217122,-1.4627361803379084,0,0,0,1,0,0,0,1,1
3,2,0.8489854606511119,-1.0294237660695578,0,1,-0.5167123763697445,-0.11680816312560306,0,0,0,0,1,0,0,1,1
2,2,-1.0236313687921121,-1.0294237660695578,1,1,-0.7635529652137165,-1.218133178572837,1,0,0,0,0,0,0,1,1
3,2,0.8697923143115922,0.28395426466922724,0,0,0.964331156694087,-0.7833513429354226,0,1,0,0,0,0,0,1,1
4,2,1.2651225338607173,-0.3727347507001652,0,1,0.3472296845841572,-0.5754387914351119,0,0,1,0,0,0,0,1,1
5,3,-1.2525067590573953,-0.3727347507001652,1,0,0.47064997900614314,-1.4963690930806057,0,0,0,0,1,0,0,1,1
3,5,0.03751816789238143,-0.3727347507001652,2,0,-0.4550022291587516,-0.9570194741886233,0,0,0,1,0,0,0,1,1
5,3,-0.2537777833543423,0.28395426466922724,2,0,3.1858964562898344,-0.13882243328445948,0,0,0,0,1,0,0,1,1
3,4,1.161088265558316,-1.0294237660695578,2,1,1.2111717455380588,0.1002770009408978,1,0,0,0,0,0,0,1,1
3,4,0.932212875293033,0.28395426466922724,0,1,-0.08474134589279368,-0.8365524958193257,0,1,0,0,0,0,0,1,1
4,1,-0.9195971004897109,-0.3727347507001652,2,1,-0.6401326707917305,-1.3337080969068331,0,0,1,0,0,0,0,1,1
3,2,0.4536552411019868,-1.0294237660695578,0,1,1.5814326288040168,-0.9142139488797358,0,0,0,0,1,0,0,1,1
3,5,-0.2537777833543423,-1.0294237660695578,1,1,3.0007660146568553,-0.37853337501422946,0,0,0,1,0,0,0,1,1
4,3,-0.8363696858477898,-0.3727347507001652,0,1,0.47064997900614314,-1.2511545838111215,0,0,0,0,1,0,0,1,1
4,2,-1.002824515131632,-1.0294237660695578,0,0,0.16209924295117825,-1.6021598913439992,1,0,0,0,0,0,0,1,1
3,4,-1.5646095639645992,-0.3727347507001652,0,0,0.5323601262171361,-1.379571159737784,0,1,0,0,0,0,0,1,1
3,5,0.6617237777067895,-0.3727347507001652,1,0,0.3472296845841572,0.07275916324232726,0,0,1,0,0,0,0,1,1
4,3,-0.08732295407050017,-0.3727347507001652,1,1,0.4089398317951502,-0.8481711384031665,0,0,0,0,1,0,0,1,1
5,5,0.8905991679720724,1.5973322954080122,1,0,2.8156355730238762,-0.6157982867263487,0,0,0,1,0,0,0,1,1
5,3,-0.04570924674953964,-0.3727347507001652,1,0,1.3345920399600448,0.15286664632038816,0,0,0,0,1,0,0,1,1
3,3,0.8281786069906316,-0.3727347507001652,0,1,1.2111717455380588,-0.1045780130373495,1,0,0,0,0,0,0,1,1
4,1,-1.398154734680757,-1.0294237660695578,1,0,-0.6401326707917305,-1.0016595220107487,0,1,0,0,0,0,0,1,1
5,5,0.5368826557439078,-0.3727347507001652,1,1,3.0007660146568553,-0.164505748469792,0,0,1,0,0,0,0,1,1
4,4,-1.314927320038836,-0.3727347507001652,0,0,-0.023031198681800702,-1.5220524082659381,0,0,0,0,1,0,0,1,1
2,5,-2.022360344495165,0.9406432800386197,0,0,1.8282732176479888,-1.2205792085904876,0,0,0,1,0,0,0,1,1
5,1,-0.9404039541501912,-1.0294237660695578,2,0,2.5070848369689114,-1.4945345705673676,0,0,0,0,1,0,0,1,1
4,1,0.5160758020834276,0.28395426466922724,0,0,0.5323601262171361,-0.9588539967018613,1,0,0,0,0,0,0,1,1
4,5,-0.5034600272801055,4.224088356885582,0,1,1.7665630704369957,-0.06911057778141415,0,1,0,0,0,0,0,1,1
4,2,1.327543094842158,4.224088356885582,1,1,0.964331156694087,-0.41889287030546624,0,0,1,0,0,0,0,1,1
2,5,-0.9820176614711517,-0.3727347507001652,1,1,1.4580123343820308,-1.562411903557175,0,0,0,0,1,0,0,1,1
4,4,-1.0236313687921121,-0.3727347507001652,0,1,-0.4550022291587516,-1.3746790997024827,0,0,0,1,0,0,0,1,1
4,4,1.1194745582373553,-1.0294237660695578,0,0,1.3345920399600448,-0.7937469705104381,0,0,0,0,1,0,0,1,1
3,1,0.932212875293033,-1.0294237660695578,1,0,1.7665630704369957,-0.10702404305500021,1,0,0,0,0,0,0,1,1
4,1,0.9946334362744738,-0.3727347507001652,1,0,-0.6401326707917305,0.179772976514546,0,1,0,0,0,0,0,1,1
5,5,1.0570539972559145,2.910710326146797,1,0,1.5814326288040168,-0.9362282190385922,0,0,1,0,0,0,0,1,1
5,3,-0.461846319959145,2.2540213107774045,1,0,-0.6401326707917305,0.0018242927304565604,0,0,0,0,1,0,0,1,1
3,4,-0.461846319959145,-0.3727347507001652,2,0,-0.14645149310378666,-0.34367744726270677,0,0,0,1,0,0,0,1,1
3,2,-1.0444382224525925,4.224088356885582,1,0,0.7174905678501151,-1.2756148839876287,0,0,0,0,1,0,0,1,1
3,2,0.07913187521334197,-1.0294237660695578,0,0,0.7792007150611081,-0.08011771286084235,1,0,0,0,0,0,0,1,1
4,4,-0.02490239308905937,2.910710326146797,1,1,2.0134036592809674,-0.17673589855804556,0,1,0,0,0,0,0,1,1
4,1,-0.04570924674953964,2.2540213107774045,2,0,-0.3315819347367656,-0.8811925436414512,0,0,1,0,0,0,0,1,1
3,3,1.1402814118978357,0.28395426466922724,0,0,2.0751138064919608,-0.6586038120352362,0,0,0,0,1,0,0,1,1
4,1,-1.0236313687921121,-1.0294237660695578,2,1,1.7048529232260028,-1.0041055520283995,0,0,0,1,0,0,0,1,1
5,3,0.14155243619478278,-0.3727347507001652,2,1,2.9390558674458624,-0.34673498478477016,0,0,0,0,1,0,0,1,1
3,1,-0.004095539428579102,-1.0294237660695578,0,1,2.3836645425469256,-0.7277041600338688,1,0,0,0,0,0,0,1,1
3,3,-0.6491080029034674,-1.0294237660695578,0,1,2.8773457202348696,-1.1166229328403323,0,1,0,0,0,0,0,1,1
3,2,-0.6283011492429872,0.28395426466922724,1,0,2.5687949841799047,-1.5098222581776846,0,0,1,0,0,0,0,1,1
3,3,-1.1900861980759543,0.9406432800386197,0,1,-0.08474134589279368,-1.016335702116653,0,0,0,0,1,0,0,1,1
4,3,-1.002824515131632,-1.0294237660695578,0,0,-0.7018428180027235,-1.1741046382551241,0,0,0,1,0,0,0,1,1
3,2,-1.5646095639645992,-0.3727347507001652,0,0,0.8409108622721011,-1.0615872574431913,0,0,0,0,1,0,0,1,1
3,5,0.6617237777067895,-0.3727347507001652,1,1,-0.6401326707917305,-0.8353294808105003,1,0,0,0,0,0,1,0,1
4,4,-0.08732295407050017,-0.3727347507001652,1,1,1.2111717455380588,-0.5075614584453046,0,1,0,0,0,0,1,0,1
5,1,0.8905991679720724,1.5973322954080122,1,0,-0.08474134589279368,-0.7020208448485363,0,0,1,0,0,0,1,0,1
5,2,-0.04570924674953964,-0.3727347507001652,1,0,-0.3315819347367656,-0.11741967063001574,0,0,0,0,1,0,1,0,1
3,2,0.8281786069906316,-0.3727347507001652,0,1,2.1985341009139465,0.1002770009408978,0,0,0,1,0,0,1,0,1
4,5,-1.398154734680757,-1.0294237660695578,1,1,0.4089398317951502,-1.3905782948172123,0,0,0,0,1,0,1,0,1
5,3,0.5368826557439078,-0.3727347507001652,1,0,-0.3932920819477586,-0.027528067481352007,1,0,0,0,0,0,1,0,1
4,1,-1.314927320038836,-0.3727347507001652,0,1,0.10038909574018526,-1.0261198221872558,0,1,0,0,0,0,1,0,1
2,1,-2.022360344495165,0.9406432800386197,0,1,-0.2698717875257726,-1.0255083146828432,0,0,1,0,0,0,1,0,1
5,4,-0.9404039541501912,-1.0294237660695578,2,0,2.0134036592809674,-1.3159743792788656,0,0,0,0,1,0,1,0,1
4,4,0.5160758020834276,0.28395426466922724,0,0,2.2602442481249394,-0.9869833419048445,0,0,0,1,0,0,1,0,1
4,2,-0.5034600272801055,4.224088356885582,0,0,1.9516935120699745,0.05380243060553423,0,0,0,0,1,0,1,0,1
4,5,1.327543094842158,4.224088356885582,1,1,-0.5167123763697445,0.16876584143511777,1,0,0,0,0,0,1,0,1
2,2,-0.9820176614711517,-0.3727347507001652,1,0,1.3345920399600448,-1.2762263914920415,0,1,0,0,0,0,1,0,1
4,2,-1.0236313687921121,-0.3727347507001652,0,1,0.5323601262171361,-1.109896350291793,0,0,1,0,0,0,1,0,1
4,1,1.1194745582373553,-1.0294237660695578,0,0,-0.3315819347367656,-0.7325962200691702,0,0,0,0,1,0,1,0,1
3,3,0.932212875293033,-1.0294237660695578,1,0,-0.6401326707917305,-0.45252578304816354,0,0,0,1,0,0,1,0,1
4,1,0.9946334362744738,-0.3727347507001652,1,0,2.4453746897579185,-0.7374882801044718,0,0,0,0,1,0,1,0,1
5,2,1.0570539972559145,2.910710326146797,1,1,-0.7635529652137165,-0.19936167622131465,1,0,0,0,0,0,1,0,1
5,4,-0.461846319959145,2.2540213107774045,1,1,2.1368239537029536,-0.7142509949367899,0,1,0,0,0,0,1,0,1
3,5,-0.461846319959145,-0.3727347507001652,2,1,-0.2698717875257726,-0.2617354416714079,0,0,1,0,0,0,1,0,1
3,1,-1.0444382224525925,4.224088356885582,1,1,0.964331156694087,-1.0285658522049066,0,0,0,0,1,0,1,0,1
3,1,0.07913187521334197,-1.0294237660695578,0,1,2.2602442481249394,-0.5589280888159696,0,0,0,1,0,1,0,0,1
4,5,-0.02490239308905937,2.910710326146797,1,1,2.8156355730238762,-0.4195043778098789,0,0,0,0,1,1,0,0,1
4,1,-0.04570924674953964,2.2540213107774045,2,1,3.1858964562898344,-0.5870574340189528,1,0,0,0,0,1,0,0,1
3,1,1.1402814118978357,0.28395426466922724,0,0,2.2602442481249394,-0.8469481233943411,0,1,0,0,0,1,0,0,1
4,1,-1.0236313687921121,-1.0294237660695578,2,1,0.47064997900614314,-1.5648579335748256,0,0,1,0,0,1,0,0,1
5,2,0.14155243619478278,-0.3727347507001652,2,0,0.47064997900614314,-0.632308989345491,0,0,0,0,1,1,0,0,1
3,4,-0.004095539428579102,-1.0294237660695578,0,1,1.3345920399600448,-0.5460864312233034,0,0,0,1,0,1,0,0,1
3,3,-0.6491080029034674,-1.0294237660695578,0,1,3.0007660146568553,-1.1429177555300776,0,0,0,0,1,1,0,0,1
3,2,-0.6283011492429872,0.28395426466922724,1,0,2.3836645425469256,-1.4095350274540053,1,0,0,0,0,1,0,0,1
4,5,-1.0860519297735531,0.9406432800386197,1,1,2.5687949841799047,-1.0383499722755096,0,1,0,0,0,1,0,0,1
6,1,1.6812596070703225,0.9406432800386197,1,1,2.4453746897579185,-1.1936728783963297,0,0,1,0,0,1,0,0,1
5,2,0.4328483874415065,-1.0294237660695578,1,1,2.5687949841799047,0.15898172136451494,0,0,0,0,1,1,0,0,1
4,5,-0.9820176614711517,0.28395426466922724,0,1,2.1985341009139465,-1.3233124693318177,0,0,0,1,0,1,0,0,1
5,3,-1.3357341736993162,-0.3727347507001652,0,0,1.7048529232260028,-1.48597346550559,0,0,0,0,1,1,0,0,1
2,5,1.2859293875211975,-1.0294237660695578,0,0,0.6557804206391221,0.0024358002348692388,1,0,0,0,0,1,0,0,1
